vegetation_id,block_id,hazard_condition,status,voltage,h_conductor,x_distance,pole_from,pole_to,longitude,latitude,las_id,F3d_clearance,vegetation_height,floc_id,circuit_name,flight_date
0548300131,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.26,17.96,1806217E,10223,-116.917376,33.90252078,Dysart-GEO1-20210408,-17.82,57.21,ED-05483,DYSART,20210408
0548300132,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.26,37.31,1806213E,1806214E,-116.9145587,33.90236861,Dysart-GEO1-20210408,-17.75,67.89,ED-05483,DYSART,20210408
0548300133,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.52,23.38,2210852E,2210850E,-116.9250122,33.90769707,Dysart-GEO1-20210408,-17.73,59.43,ED-05483,DYSART,20210408
0548300134,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.18,23.43,2210843E,2210870E,-116.9238939,33.90364298,Dysart-GEO1-20210408,-17.71,60.66,ED-05483,DYSART,20210408
0548300135,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.87,18.47,2210843E,2210844E,-116.9241961,33.90363434,Dysart-GEO1-20210408,-17.7,56.64,ED-05483,DYSART,20210408
0548300136,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.96,15.77,2210853E,2210852E,-116.9255442,33.90858103,Dysart-GEO1-20210408,-17.69,48.57,ED-05483,DYSART,20210408
0548300137,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.54,24.93,2210852E,2210850E,-116.9250025,33.90757222,Dysart-GEO1-20210408,-17.62,58.94,ED-05483,DYSART,20210408
0548300138,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.39,24.64,2210843E,2210870E,-116.9232912,33.90364298,Dysart-GEO1-20210408,-17.53,57.01,ED-05483,DYSART,20210408
0548300139,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.99,14.77,2210850E,2210849E,-116.9249686,33.90756788,Dysart-GEO1-20210408,-17.47,55.98,ED-05483,DYSART,20210408
0548300140,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.65,25.02,1806204E,1806205E,-116.9129008,33.89829398,Dysart-GEO1-20210408,-17.44,61.12,ED-05483,DYSART,20210408
0548300141,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.72,17.59,2210870E,2210842E,-116.9220188,33.90361783,Dysart-GEO1-20210408,-17.24,58.22,ED-05483,DYSART,20210408
0548300142,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.5,36.34,2033686E,2069938E,-116.916131,33.89291177,Dysart-GEO1-20210408,-17.19,69.36,ED-05483,DYSART,20210408
0548300143,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.94,15.33,2210850E,2210849E,-116.9249681,33.90741283,Dysart-GEO1-20210408,-17.17,49.35,ED-05483,DYSART,20210408
0548300144,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.75,29.55,2190240E,2190242E,-116.9096221,33.90977264,Dysart-GEO1-20210408,-17.13,62.66,ED-05483,DYSART,20210408
0548300145,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.11,36.32,2210843E,2210844E,-116.924121,33.90368211,Dysart-GEO1-20210408,-17.12,69.08,ED-05483,DYSART,20210408
0548300146,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.33,15.78,4467341E,2138063E,-116.9065133,33.90693089,Dysart-GEO1-20210408,-17.07,49.38,ED-05483,DYSART,20210408
0548300147,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.17,18.45,2210843E,2210844E,-116.9241193,33.90363298,Dysart-GEO1-20210408,-16.91,56.5,ED-05483,DYSART,20210408
0548300148,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.03,31.01,2210850E,2210849E,-116.9250211,33.90749937,Dysart-GEO1-20210408,-16.84,59.1,ED-05483,DYSART,20210408
0548300149,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,28.65,18.41,2210850E,2210849E,-116.9249773,33.90734613,Dysart-GEO1-20210408,-16.78,48.39,ED-05483,DYSART,20210408
0548300150,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.09,19.84,1806213E,1806214E,-116.9140766,33.90253493,Dysart-GEO1-20210408,-16.77,61.76,ED-05483,DYSART,20210408
0548300151,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.23,14.44,2114804E,2114803E,-116.9042492,33.90592607,Dysart-GEO1-20210408,-16.72,49.46,ED-05483,DYSART,20210408
0548300152,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.71,24.64,2210850E,2210849E,-116.9250011,33.90756202,Dysart-GEO1-20210408,-16.65,58.53,ED-05483,DYSART,20210408
0548300153,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,26.16,11.43,4467341E,2138063E,-116.9066912,33.90694396,Dysart-GEO1-20210408,-16.57,43.59,ED-05483,DYSART,20210408
0548300154,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.49,17.78,2210840E,2210839E,-116.9198924,33.90360909,Dysart-GEO1-20210408,-16.54,53.74,ED-05483,DYSART,20210408
0548300155,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.07,19.79,2293466E,2293465E,-116.9083134,33.90591489,Dysart-GEO1-20210408,-16.47,57.13,ED-05483,DYSART,20210408
0548300156,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.52,20.39,2210843E,2210844E,-116.9243107,33.90364155,Dysart-GEO1-20210408,-16.43,56.59,ED-05483,DYSART,20210408
0548300157,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,26.73,35.12,4467341E,2138063E,-116.9066506,33.9068786,Dysart-GEO1-20210408,-16.42,58.78,ED-05483,DYSART,20210408
0548300158,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.79,21.85,4656756E,4016234E,-116.9229089,33.89996847,Dysart-GEO1-20210408,-16.24,54.54,ED-05483,DYSART,20210408
0548300159,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.02,20.82,2114804E,2114803E,-116.9042692,33.90595537,Dysart-GEO1-20210408,-16.2,51.71,ED-05483,DYSART,20210408
0548300160,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.54,28.51,2210870E,2210842E,-116.9220507,33.90364803,Dysart-GEO1-20210408,-16.19,62.81,ED-05483,DYSART,20210408
0548300161,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.12,15.27,2210843E,2210870E,-116.9230945,33.90361594,Dysart-GEO1-20210408,-16.12,53.81,ED-05483,DYSART,20210408
0548300162,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.38,25.33,2210843E,2210870E,-116.9239312,33.90364839,Dysart-GEO1-20210408,-16.12,61.4,ED-05483,DYSART,20210408
0548300163,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.08,25.24,2190240E,2190242E,-116.9096075,33.90974244,Dysart-GEO1-20210408,-16.1,58.81,ED-05483,DYSART,20210408
0548300164,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.98,18.8,4016233E,4016232E,-116.9211463,33.89994816,Dysart-GEO1-20210408,-16.09,56.53,ED-05483,DYSART,20210408
0548300165,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.18,21.1,2210852E,2210850E,-116.9250349,33.90795083,Dysart-GEO1-20210408,-15.94,51.27,ED-05483,DYSART,20210408
0548300166,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.35,21.52,4467344E,4467343E,-116.9062811,33.90630571,Dysart-GEO1-20210408,-15.9,53.14,ED-05483,DYSART,20210408
0548300167,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.29,28.17,4467342E,4467343E,-116.9063012,33.9068745,Dysart-GEO1-20210408,-15.87,56.73,ED-05483,DYSART,20210408
0548300168,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.1,12.83,2210841E,2210842E,-116.92197,33.90360499,Dysart-GEO1-20210408,-15.82,55.25,ED-05483,DYSART,20210408
0548300169,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.42,16.89,2210852E,2210850E,-116.9250241,33.90797697,Dysart-GEO1-20210408,-15.82,49.14,ED-05483,DYSART,20210408
0548300170,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.69,29.94,2033686E,2069938E,-116.9163748,33.89295188,Dysart-GEO1-20210408,-15.8,60.85,ED-05483,DYSART,20210408
0548300171,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.86,25.72,4467344E,4467343E,-116.9062946,33.90626784,Dysart-GEO1-20210408,-15.79,55.3,ED-05483,DYSART,20210408
0548300172,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.68,28.67,1806208E,1806209E,-116.9132643,33.90093709,Dysart-GEO1-20210408,-15.78,58.98,ED-05483,DYSART,20210408
0548300173,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,26.12,20.19,4467341E,2138063E,-116.9067236,33.90692007,Dysart-GEO1-20210408,-15.78,47.02,ED-05483,DYSART,20210408
0548300174,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.93,19.01,2293466E,2293465E,-116.9083156,33.90564896,Dysart-GEO1-20210408,-15.77,58.44,ED-05483,DYSART,20210408
0548300175,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.95,20.02,2210850E,2210849E,-116.9249854,33.90753453,Dysart-GEO1-20210408,-15.77,52.93,ED-05483,DYSART,20210408
0548300176,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.31,26.27,2210850E,2210849E,-116.9250043,33.9074241,Dysart-GEO1-20210408,-15.72,53.33,ED-05483,DYSART,20210408
0548300177,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.96,24.16,4016233E,4016234E,-116.9226707,33.89997317,Dysart-GEO1-20210408,-15.67,61.43,ED-05483,DYSART,20210408
0548300178,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.11,33.28,2210852E,2210850E,-116.9250317,33.90758529,Dysart-GEO1-20210408,-15.66,62.2,ED-05483,DYSART,20210408
0548300179,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.65,15.75,4016233E,4016234E,-116.9226929,33.89995019,Dysart-GEO1-20210408,-15.62,57.36,ED-05483,DYSART,20210408
0548300180,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.54,29.89,2033686E,2069938E,-116.9161461,33.89294738,Dysart-GEO1-20210408,-15.59,62.95,ED-05483,DYSART,20210408
0548300181,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.3,34.61,1806208E,1806207E,-116.9132254,33.89999225,Dysart-GEO1-20210408,-15.45,65.24,ED-05483,DYSART,20210408
0548300182,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.13,18.53,2138069E,2138070E,-116.9114004,33.90570266,Dysart-GEO1-20210408,-15.44,57.2,ED-05483,DYSART,20210408
0548300183,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.65,5.38,2138065E,2138064E,-116.9093621,33.90695991,Dysart-GEO1-20210408,-15.43,51.59,ED-05483,DYSART,20210408
0548300184,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.57,17.29,2210850E,2210849E,-116.924974,33.90737858,Dysart-GEO1-20210408,-15.4,47.25,ED-05483,DYSART,20210408
0548300185,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.34,25.14,2210843E,2210844E,-116.9239312,33.90364831,Dysart-GEO1-20210408,-15.38,61.26,ED-05483,DYSART,20210408
0548300186,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.23,21.55,2210850E,2210849E,-116.9249892,33.9074534,Dysart-GEO1-20210408,-15.35,50.6,ED-05483,DYSART,20210408
0548300187,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.06,26.15,4467341E,2138063E,-116.9065285,33.90690249,Dysart-GEO1-20210408,-15.23,52.98,ED-05483,DYSART,20210408
0548300188,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.88,18.04,4467342E,4467343E,-116.9062677,33.90689748,Dysart-GEO1-20210408,-15.19,51.43,ED-05483,DYSART,20210408
0548300189,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.3,21.59,2033686E,2069938E,-116.9163429,33.89297397,Dysart-GEO1-20210408,-15.18,54.89,ED-05483,DYSART,20210408
0548300190,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.88,18.77,2210843E,2210870E,-116.9233464,33.9036272,Dysart-GEO1-20210408,-15.15,50.18,ED-05483,DYSART,20210408
0548300191,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,40.99,21.4,2138064E,2138063E,-116.9074016,33.90692047,Dysart-GEO1-20210408,-15.15,63.56,ED-05483,DYSART,20210408
0548300192,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.69,30.67,2293466E,2293467E,-116.9082772,33.90597831,Dysart-GEO1-20210408,-15.14,61.68,ED-05483,DYSART,20210408
0548300193,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.59,13.41,2138065E,2138064E,-116.9093826,33.90693782,Dysart-GEO1-20210408,-15.09,50.89,ED-05483,DYSART,20210408
0548300194,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.38,35.16,456036S,2033685E,-116.9161334,33.89383601,Dysart-GEO1-20210408,-15.07,65.87,ED-05483,DYSART,20210408
0548300195,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.56,21.32,2210843E,2210870E,-116.9233799,33.90363442,Dysart-GEO1-20210408,-15.07,51.29,ED-05483,DYSART,20210408
0548300196,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.03,14.56,4467344E,4467343E,-116.9062589,33.9063936,Dysart-GEO1-20210408,-15.05,50.9,ED-05483,DYSART,20210408
0548300197,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.04,34.18,2210870E,2210842E,-116.9220085,33.90366335,Dysart-GEO1-20210408,-14.8,66.91,ED-05483,DYSART,20210408
0548300198,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.74,33.22,4467341E,2138063E,-116.9073458,33.90688807,Dysart-GEO1-20210408,-14.79,69.1,ED-05483,DYSART,20210408
0548300199,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.73,41.19,4467342E,4467343E,-116.9063461,33.90654953,Dysart-GEO1-20210408,-14.75,64.95,ED-05483,DYSART,20210408
0548300200,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.17,26.15,4467342E,4467343E,-116.9062963,33.90657296,Dysart-GEO1-20210408,-14.7,54.22,ED-05483,DYSART,20210408
0548300201,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.27,6.2,2210841E,2210842E,-116.9216571,33.90358426,Dysart-GEO1-20210408,-14.66,46.18,ED-05483,DYSART,20210408
0548300202,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.59,35.84,2210843E,2210844E,-116.9242528,33.90368301,Dysart-GEO1-20210408,-14.64,65.06,ED-05483,DYSART,20210408
0548300203,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.66,21.39,2210843E,2210844E,-116.9244361,33.90364651,Dysart-GEO1-20210408,-14.54,55.75,ED-05483,DYSART,20210408
0548300204,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.49,16.86,2138069E,2138070E,-116.9114063,33.90567426,Dysart-GEO1-20210408,-14.49,54.84,ED-05483,DYSART,20210408
0548300205,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.83,21.2,2210843E,2210870E,-116.9237653,33.90363622,Dysart-GEO1-20210408,-14.48,53.2,ED-05483,DYSART,20210408
0548300206,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.54,24.86,2210870E,2210842E,-116.9219956,33.90363766,Dysart-GEO1-20210408,-14.37,60.25,ED-05483,DYSART,20210408
0548300207,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.03,31.9,2210850E,2210849E,-116.9250232,33.90744889,Dysart-GEO1-20210408,-14.36,55.83,ED-05483,DYSART,20210408
0548300208,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,39.33,25.22,4016233E,4016234E,-116.9226345,33.89997588,Dysart-GEO1-20210408,-14.35,61.48,ED-05483,DYSART,20210408
0548300209,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.38,19.75,2293466E,2293465E,-116.9083134,33.90588739,Dysart-GEO1-20210408,-14.31,55.03,ED-05483,DYSART,20210408
0548300210,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.76,19.71,2210843E,2210844E,-116.924235,33.90363839,Dysart-GEO1-20210408,-14.3,53.83,ED-05483,DYSART,20210408
0548300211,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.17,44.33,2162114E,2138069E,-116.9119204,33.90562731,Dysart-GEO1-20210408,-14.24,66.03,ED-05483,DYSART,20210408
0548300212,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.18,22.01,2293466E,2293465E,-116.9083058,33.90584773,Dysart-GEO1-20210408,-14.11,56.04,ED-05483,DYSART,20210408
0548300213,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.07,31.06,2210843E,2210870E,-116.9236691,33.90366281,Dysart-GEO1-20210408,-14.01,58.17,ED-05483,DYSART,20210408
0548300214,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,23.45,15.37,4467344E,4332295E,-116.9062864,33.90534476,Dysart-GEO1-20210408,-13.95,42.06,ED-05483,DYSART,20210408
0548300215,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.53,24.61,2210843E,2210844E,-116.924021,33.90364831,Dysart-GEO1-20210408,-13.93,58.25,ED-05483,DYSART,20210408
0548300216,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.84,37.53,2293466E,2293465E,-116.9082545,33.90570305,Dysart-GEO1-20210408,-13.84,67.26,ED-05483,DYSART,20210408
0548300217,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.34,8.18,2138069E,2138070E,-116.9114344,33.90570626,Dysart-GEO1-20210408,-13.76,51.7,ED-05483,DYSART,20210408
0548300218,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.96,29.65,2210852E,2210850E,-116.9250382,33.90774034,Dysart-GEO1-20210408,-13.72,60.93,ED-05483,DYSART,20210408
0548300219,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.41,23.93,2210852E,2210850E,-116.9250695,33.90816222,Dysart-GEO1-20210408,-13.71,53.35,ED-05483,DYSART,20210408
0548300220,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.21,15.61,2190240E,2190242E,-116.9095756,33.90972802,Dysart-GEO1-20210408,-13.71,50.17,ED-05483,DYSART,20210408
0548300221,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.55,31.76,2210850E,2210849E,-116.9250205,33.90729024,Dysart-GEO1-20210408,-13.66,53.44,ED-05483,DYSART,20210408
0548300222,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.39,28.86,2210843E,2210870E,-116.9237891,33.9036574,Dysart-GEO1-20210408,-13.62,57.49,ED-05483,DYSART,20210408
0548300223,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.58,37.03,2190240E,2190242E,-116.9096469,33.90979157,Dysart-GEO1-20210408,-13.6,65.45,ED-05483,DYSART,20210408
0548300224,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,28.38,7.83,2210848E,2210849E,-116.9249209,33.90635396,Dysart-GEO1-20210408,-13.56,42.05,ED-05483,DYSART,20210408
0548300225,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.75,36.34,1806208E,1806207E,-116.913233,33.900022,Dysart-GEO1-20210408,-13.53,64.23,ED-05483,DYSART,20210408
0548300226,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.67,15.28,4467342E,4467343E,-116.9062612,33.90648057,Dysart-GEO1-20210408,-13.51,46.55,ED-05483,DYSART,20210408
0548300227,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.76,29.31,2138069E,2138070E,-116.9113663,33.90561071,Dysart-GEO1-20210408,-13.49,59.63,ED-05483,DYSART,20210408
0548300228,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.49,14.29,2210839E,2210838E,-116.9191108,33.90360238,Dysart-GEO1-20210408,-13.47,51.96,ED-05483,DYSART,20210408
0548300229,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.35,14.5,4467344E,4332295E,-116.9062626,33.90567153,Dysart-GEO1-20210408,-13.39,47.87,ED-05483,DYSART,20210408
0548300230,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.99,26.69,2138069E,2138070E,-116.9113782,33.90543358,Dysart-GEO1-20210408,-13.35,56.93,ED-05483,DYSART,20210408
0548300231,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.44,15.46,2114804E,2114803E,-116.9042535,33.90589858,Dysart-GEO1-20210408,-13.34,46.4,ED-05483,DYSART,20210408
0548300232,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.63,26.94,2210843E,2210844E,-116.9242847,33.90365913,Dysart-GEO1-20210408,-13.33,57.93,ED-05483,DYSART,20210408
0548300233,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.81,29.16,2033686E,2069938E,-116.9161337,33.89303076,Dysart-GEO1-20210408,-13.27,58.53,ED-05483,DYSART,20210408
0548300234,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.59,28.86,4467341E,2138063E,-116.9064966,33.90689483,Dysart-GEO1-20210408,-13.21,53.15,ED-05483,DYSART,20210408
0548300235,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.7,21.53,2210863E,4211049E,-116.9290238,33.91302238,Dysart-GEO1-20210408,-13.21,50.53,ED-05483,DYSART,20210408
0548300236,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,33.04,24.57,4467344E,4467343E,-116.9062919,33.90639405,Dysart-GEO1-20210408,-13.17,53.78,ED-05483,DYSART,20210408
0548300237,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.89,14.69,2210840E,2210839E,-116.9193692,33.90360277,Dysart-GEO1-20210408,-13.11,50.41,ED-05483,DYSART,20210408
0548300238,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.2,21.36,2210843E,2210870E,-116.9236793,33.90363622,Dysart-GEO1-20210408,-13.11,50.64,ED-05483,DYSART,20210408
0548300239,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.94,33.08,4467344E,4332295E,-116.906361,33.90510227,Dysart-GEO1-20210408,-13.06,60.58,ED-05483,DYSART,20210408
0548300240,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.35,25.57,4467342E,4467343E,-116.9062958,33.90639448,Dysart-GEO1-20210408,-12.91,53.45,ED-05483,DYSART,20210408
0548300241,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.97,23.11,456036S,2033685E,-116.9161561,33.89380761,Dysart-GEO1-20210408,-12.89,56.68,ED-05483,DYSART,20210408
0548300242,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.4,13.09,1806206E,1806207E,-116.9131388,33.89974061,Dysart-GEO1-20210408,-12.83,46.43,ED-05483,DYSART,20210408
0548300243,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.17,23.37,2210843E,2210844E,-116.9244847,33.90365282,Dysart-GEO1-20210408,-12.82,55.7,ED-05483,DYSART,20210408
0548300244,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,25.65,19.78,4467341E,2138063E,-116.9067571,33.90692142,Dysart-GEO1-20210408,-12.79,43.32,ED-05483,DYSART,20210408
0548300245,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,35.24,26.4,2293466E,2293465E,-116.9082918,33.90594148,Dysart-GEO1-20210408,-12.71,57.09,ED-05483,DYSART,20210408
0548300246,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.16,28.68,4656756E,4016234E,-116.9229332,33.8999874,Dysart-GEO1-20210408,-12.7,54.99,ED-05483,DYSART,20210408
0548300247,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,36.22,31.65,456036S,2033685E,-116.9160961,33.89378733,Dysart-GEO1-20210408,-12.66,61.64,ED-05483,DYSART,20210408
0548300248,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,34.37,17.32,2210843E,2210844E,-116.9243545,33.90363389,Dysart-GEO1-20210408,-12.65,51.31,ED-05483,DYSART,20210408
0548300249,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,29.06,15.31,2190240E,2190242E,-116.9094437,33.90966897,Dysart-GEO1-20210408,-12.39,43.21,ED-05483,DYSART,20210408
0548300250,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.52,29.99,2293466E,2293465E,-116.9082794,33.90566429,Dysart-GEO1-20210408,-12.36,61.12,ED-05483,DYSART,20210408
0548300251,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.15,12.14,2210839E,2210838E,-116.9184449,33.90359697,Dysart-GEO1-20210408,-12.34,46.38,ED-05483,DYSART,20210408
0548300252,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.56,20.3,2210843E,2210870E,-116.9236334,33.90363307,Dysart-GEO1-20210408,-12.34,48.7,ED-05483,DYSART,20210408
0548300253,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.35,27.26,1806217E,10223,-116.9172879,33.90249194,Dysart-GEO1-20210408,-12.24,54.83,ED-05483,DYSART,20210408
0548300254,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.03,26.86,2210843E,2210870E,-116.9233236,33.90364929,Dysart-GEO1-20210408,-12.19,52.75,ED-05483,DYSART,20210408
0548300255,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,31.95,14.28,2210852E,2210850E,-116.9249993,33.90784085,Dysart-GEO1-20210408,-12.19,50.27,ED-05483,DYSART,20210408
0548300256,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,30.02,13.3,2114804E,2114803E,-116.9042438,33.90597295,Dysart-GEO1-20210408,-12.08,44.15,ED-05483,DYSART,20210408
0548300257,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,27.61,20.63,2162114E,2138069E,-116.9119966,33.90569446,Dysart-GEO1-20210408,-12.04,46.44,ED-05483,DYSART,20210408
0548300258,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.33,11.26,2210870E,2210842E,-116.9219891,33.90360025,Dysart-GEO1-20210408,-12.04,51.63,ED-05483,DYSART,20210408
0548300259,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,32.1,20.11,2210843E,2210870E,-116.9237318,33.90363307,Dysart-GEO1-20210408,-12.02,49.45,ED-05483,DYSART,20210408
0548300260,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,38.38,33.63,2293466E,2293465E,-116.9082675,33.90561651,Dysart-GEO1-20210408,-12.01,63.99,ED-05483,DYSART,20210408
0548300261,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,26.67,30.06,4467344E,4332295E,-116.9063399,33.90526814,Dysart-GEO1-20210408,-11.95,53.41,ED-05483,DYSART,20210408
0548300262,,Fall,Fall-in <= 0 ft and greater than -20 ft,12KV,37.79,15.39,2138065E,2138064E,-116.9093497,33.90693242,Dysart-GEO1-20210408,-11.87,50.27,ED-05483,DYSART,20210408
